name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris, France",2009-02-12,40.9,34.5,37.7,35.8,27.3,31.3,31.1,77.1,0.001,100,4.17,rain,0,0,24.3,12.4,334.3,1022.2,69.8,12.1,,,,,2009-02-12T08:03:52,2009-02-12T18:06:34,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-13,37.2,32.5,35,35.1,26.1,29.6,32.7,91.4,0.087,100,20.83,"rain,snow",0,0,21.9,9.7,320.7,1020.7,91.4,4.1,,,,,2009-02-13T08:02:10,2009-02-13T18:08:13,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-14,39.7,33.5,35.8,36.3,26.8,30.2,28.3,75,0,0,0,,0,0,21.5,11.3,9.9,1026.4,54.5,11.6,,,,,2009-02-14T08:00:28,2009-02-14T18:09:52,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-15,42.2,30.5,36,40.6,28.5,34.3,25.8,67.2,0,0,0,,0,0,13,5.7,276.3,1029.3,68,11.4,,,,,2009-02-15T07:58:43,2009-02-15T18:11:31,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-16,48.1,38.7,43.2,45.9,33.7,39.3,37.8,81.4,0.001,100,4.17,rain,0,0,18.3,8.6,294.4,1025.6,91.2,7.7,,,,,2009-02-16T07:56:58,2009-02-16T18:13:10,0.75,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-17,50.1,42.1,45.9,50.1,38.4,41.6,42.1,86.8,0.012,100,4.17,rain,0,0,27.7,14.8,309.2,1023.8,91.8,4.9,,,,,2009-02-17T07:55:11,2009-02-17T18:14:49,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-18,46.7,36.8,42.4,43.1,33.2,38.2,38.6,86.5,0.002,100,8.33,rain,0,0,20.6,10.6,24,1024.5,92.6,5.7,,,,,2009-02-18T07:53:24,2009-02-18T18:16:27,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-19,45.7,29.7,38.2,45.3,28.7,37,25.2,60.9,0,0,0,,0,0,11.7,5.4,195.3,1027.4,41.9,9.5,,,,,2009-02-19T07:51:35,2009-02-19T18:18:05,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-20,49,42.3,45,46.7,40.6,43.1,39.3,80.3,0,0,0,,0,0,14.7,7,315.7,1030.8,90.3,5.7,,,,,2009-02-20T07:49:44,2009-02-20T18:19:43,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-21,48.5,40.8,44.5,48.5,38.5,42.8,39.2,81.8,0,0,0,,0,0,18.2,7,302,1031.9,81.3,4,,,,,2009-02-21T07:47:53,2009-02-21T18:21:20,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-22,48.1,41.9,45.2,44.9,37.8,41.4,41.1,85.5,0.001,100,4.17,rain,0,0,22.9,10.8,292.6,1027.8,92.2,4.8,,,,,2009-02-22T07:46:01,2009-02-22T18:22:58,0.92,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-23,46.8,44.1,45.5,44.2,39.1,41.9,40.7,83.4,0.009,100,8.33,rain,0,0,17.7,9.3,320.9,1023.5,93.8,6.3,,,,,2009-02-23T07:44:08,2009-02-23T18:24:35,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-24,45.3,41.9,43.8,41.7,38.1,40,37.7,79.5,0.02,100,8.33,rain,0,0,18.2,8.5,15,1025.8,92.7,7.4,,,,,2009-02-24T07:42:14,2009-02-24T18:26:11,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-25,50.7,35.3,43,50.7,35.3,42.2,33.3,69.1,0,0,0,,0,0,10.6,4.6,198.7,1029.5,58.6,7.6,,,,,2009-02-25T07:40:19,2009-02-25T18:27:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-26,48.6,37.7,43.4,45.7,34.8,40.7,37.8,80.5,0,0,0,,0,0,16.2,7.9,261.7,1026,72.5,5.9,,,,,2009-02-26T07:38:23,2009-02-26T18:29:24,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-27,47.2,38.4,42.3,45.5,34,39.9,39.2,88.7,0,0,0,,0,0,13.9,7.4,253.4,1022.5,52.6,5.4,,,,,2009-02-27T07:36:26,2009-02-27T18:31:00,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-02-28,57.9,36.4,45.9,57.9,36.4,45.4,41.3,85.3,0,0,0,,0,0,16.2,7.8,95.2,1014.7,35.5,4.6,,,,,2009-02-28T07:34:28,2009-02-28T18:32:36,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-01,55.8,41.5,47.7,55.8,38.6,46.4,42.7,83.3,0,0,0,,0,0,20.9,10.5,210.7,1008.5,66.9,4.9,,,,,2009-03-01T07:32:30,2009-03-01T18:34:11,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-02,51.4,42.2,45.9,51.4,40.5,43.6,39,77.9,0,0,0,,0,0,18.3,8.8,295.1,1015.5,59.8,5.3,,,,,2009-03-02T07:30:31,2009-03-02T18:35:46,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-03,52,35.4,44.1,52,33,41.8,34.4,70,0,0,0,,0,0,32,13.3,201,1012.3,48.1,10.2,,,,,2009-03-03T07:28:31,2009-03-03T18:37:21,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-04,44.7,35.4,41.1,40.4,30.7,35.4,35.5,80.9,0.263,100,37.5,rain,0,0,45,19.9,197.1,988,76,10,,,,,2009-03-04T07:26:31,2009-03-04T18:38:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-05,41.9,31.4,36.3,37.6,26.1,32.1,32.7,86.8,0,0,0,,0,0,19.6,10.1,276.7,990.6,51.7,6.4,,,,,2009-03-05T07:24:30,2009-03-05T18:40:30,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-06,48.4,36.9,41.4,43.2,29.5,35.9,32,70.3,0,0,0,,0,0,26.7,13.1,319.9,1005.1,15.6,9.2,,,,,2009-03-06T07:22:28,2009-03-06T18:42:04,0.33,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-07,52.2,34.2,42.9,52.2,29.7,40.9,36.4,78.1,0,0,0,,0,0,17.5,8.8,204.8,1013.3,63.5,11.1,,,,,2009-03-07T07:20:26,2009-03-07T18:43:37,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-08,50.9,41.8,47.6,50.9,35.8,43.8,41.8,81.2,0.057,100,20.83,rain,0,0,37.2,15.6,242.9,1010,78.4,10.8,,,,,2009-03-08T07:18:23,2009-03-08T18:45:11,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-09,49.7,39,44.1,44.9,32.4,38.6,34.9,70.4,0.008,100,8.33,rain,0,0,32.7,15.1,261.9,1015,45.5,11.7,,,,,2009-03-09T07:16:20,2009-03-09T18:46:44,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999,07055099999,07476599999"
"Paris, France",2009-03-10,53.9,42.3,47.1,53.9,35.9,43.5,40.4,78.1,0.169,100,29.17,rain,0,0,33.4,19.9,249,1013.8,71.7,9.4,,,,,2009-03-10T07:14:17,2009-03-10T18:48:17,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,07055099999,07476599999"
"Paris, France",2009-03-11,53.5,39,46.6,53.5,37,45.2,36.1,68.5,0.006,100,12.5,rain,0,0,19.7,7.9,345.4,1023.9,64.3,10.4,,,,,2009-03-11T07:12:13,2009-03-11T18:49:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-12,55.2,43.6,49.1,55.2,39.7,48,42.3,77.7,0.007,100,8.33,rain,0,0,21.9,11,244.3,1024.7,92.5,9.1,,,,,2009-03-12T07:10:08,2009-03-12T18:51:22,0.54,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-13,54.7,46.5,49.7,54.7,44.2,48.7,41.3,73.3,0,0,0,,0,0,15.5,6.4,226.1,1022,73.2,10.9,,,,,2009-03-13T07:08:04,2009-03-13T18:52:54,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-14,54.5,42.4,49,54.5,40.7,48.1,41.3,75.6,0,0,0,,0,0,24.3,10.4,270,1019.1,75.8,8.4,,,,,2009-03-14T07:05:59,2009-03-14T18:54:26,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-15,57.1,41.6,49.9,57.1,38.6,48.6,39.5,68.4,0,0,0,,0,0,20.5,9.9,327.7,1029.6,46.8,9.7,,,,,2009-03-15T07:03:53,2009-03-15T18:55:58,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-16,58.8,41.7,49.9,58.8,39.4,49.2,40,69.8,0,0,0,,0,0,16.5,8.3,56.4,1032.1,31,10.4,,,,,2009-03-16T07:01:48,2009-03-16T18:57:30,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-17,61.1,42.7,51.6,61.1,42.7,51.6,41.5,70.3,0,0,0,,0,0,18.6,10.2,45.3,1031.8,46.6,6.3,,,,,2009-03-17T06:59:42,2009-03-17T18:59:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-18,62.1,42.1,51.5,62.1,37,49.8,35,56.9,0,0,0,,0,0,19.7,11.5,61.7,1029.4,23.2,5.6,,,,,2009-03-18T06:57:36,2009-03-18T19:00:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999,07057099999,07055099999,07476599999"
"Paris, France",2009-03-19,61.1,39.6,50.6,61.1,37,49.3,27.6,42.9,0,0,0,,0,0,29.3,12.7,25.2,1024.9,12.1,10.4,,,,,2009-03-19T06:55:30,2009-03-19T19:02:04,0.77,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2009-03-20,53.7,39.8,46.4,53.7,35,43.6,26.3,47.1,0,0,0,,0,0,23,11.4,71.9,1028.7,10.7,11.2,,,,,2009-03-20T06:53:24,2009-03-20T19:03:35,0.8,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-21,54.3,35.1,45.3,54.3,34.5,44.1,21,38.8,0,0,0,,0,0,19.5,7.4,36.4,1029.1,1.7,9.9,,,,,2009-03-21T06:51:18,2009-03-21T19:05:05,0.83,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-22,51.2,39.4,44.2,51.2,32.9,41.3,34.9,70.2,0,0,0,,0,0,26.1,11.1,334.5,1029.6,43.4,5.3,,,,,2009-03-22T06:49:11,2009-03-22T19:06:36,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999,07055099999,07476599999"
"Paris, France",2009-03-23,58.7,38.9,47.8,58.7,34,45.3,39.1,73.8,0.038,100,4.17,rain,0,0,43.8,16.3,272.4,1020.6,80.4,6.6,,,,,2009-03-23T06:47:05,2009-03-23T19:08:07,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07146099999,07156099999,07157099999,07147099999,07150099999,07055099999,07476599999"
"Paris, France",2009-03-24,48.6,37.7,43.7,42.9,28.8,37.9,32.3,64.7,0.03,100,8.33,rain,0,0,36.1,17.9,317.2,1015.8,59.7,13.7,,,,,2009-03-24T06:44:59,2009-03-24T19:09:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-25,52.2,40.2,45.6,52.2,34.8,41.7,37.4,73.6,0.06,100,16.67,rain,0,0,41.5,17.1,263.5,1008.6,77.8,11.1,,,,,2009-03-25T06:42:52,2009-03-25T19:11:07,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-26,49.9,44,47.2,46.2,38.8,42.5,41.4,80.2,0.008,100,8.33,rain,0,0,31.2,15.9,235.5,1009.1,80,8.9,,,,,2009-03-26T06:40:46,2009-03-26T19:12:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-27,52.2,42.6,47.6,52.2,36.9,43.5,39.2,73.1,0.081,100,16.67,rain,0,0,30,16.4,239.2,1003.2,73.1,10.8,,,,,2009-03-27T06:38:40,2009-03-27T19:14:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07146099999,07156099999,07145099999,07153099999,07157099999,07147099999,07150099999,07057099999,07055099999,07476599999"
"Paris, France",2009-03-28,49.7,41.2,45.2,44.5,35.1,40.5,38.4,77.5,0.202,100,29.17,rain,0,0,31.5,15.8,253.3,999.6,68.3,10.5,,,,,2009-03-28T06:36:34,2009-03-28T19:15:38,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-29,51,37.6,43.7,51,32.4,39.8,33.6,68.9,0,0,0,,0,0,26.4,11.2,2.6,1011.4,35.4,10.6,,,,,2009-03-29T07:34:28,2009-03-29T20:17:08,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-30,52.9,37.6,45,52.9,35.1,42.6,28.3,53.5,0,0,0,,0,0,21.8,8.9,29.6,1019.6,28.4,11.7,,,,,2009-03-30T07:32:22,2009-03-30T20:18:38,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-03-31,58,39.2,48.7,58,34.9,46.8,31.4,52.7,0,0,0,,0,0,29.8,13.8,28.9,1020.9,1.8,9.8,,,,,2009-03-31T07:30:17,2009-03-31T20:20:08,0.17,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,07057099999"
"Paris, France",2009-04-01,62.5,41.2,51.9,62.5,35.3,49.7,35.3,54.9,0,0,0,,0,0,47.2,14.3,24.8,1015.9,17,6.7,,,,,2009-04-01T07:28:11,2009-04-01T20:21:37,0.21,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-02,65.7,45.7,55.4,65.7,42.9,54.4,42,61,0,0,0,,0,0,21,9.3,11.2,1014.7,4.5,5.9,,,,,2009-04-02T07:26:06,2009-04-02T20:23:07,0.25,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-03,64.7,47.9,55.7,64.7,46,55.3,47.3,74.3,0.003,100,4.17,rain,0,0,16.6,7.9,284.6,1016.1,56.7,3.3,,,,,2009-04-03T07:24:02,2009-04-03T20:24:37,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-04,57.9,45.2,52.4,57.9,42.1,51.7,43.4,72.4,0,0,0,,0,0,20.4,10.7,248,1020.2,55.6,4.4,,,,,2009-04-04T07:21:57,2009-04-04T20:26:07,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-05,60.6,47,54.4,60.6,47,54.3,44,69.4,0,0,0,,0,0,12.6,7.4,23.2,1022,68.9,6.2,,,,,2009-04-05T07:19:53,2009-04-05T20:27:36,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-06,69.4,49.3,58.3,69.4,49.3,58.3,42.6,58.4,0,0,0,,0,0,22.6,10.5,172.4,1011.9,43.3,7.8,,,,,2009-04-06T07:17:50,2009-04-06T20:29:06,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-07,60.6,50.9,54.8,60.6,50.9,54.8,45.5,73.4,0.206,100,33.33,rain,0,0,33.9,8.6,235.8,1010.4,73.8,9,,,,,2009-04-07T07:15:47,2009-04-07T20:30:36,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-08,56,44.6,50.5,56,39.8,48.3,45.9,84.4,0.047,100,20.83,rain,0,0,33,13.9,199.8,1013.2,75.2,10.7,,,,,2009-04-08T07:13:44,2009-04-08T20:32:05,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-09,69.2,53.1,59.2,69.2,53.1,59.2,48.6,71.4,0.006,100,4.17,rain,0,0,28,13.7,174.8,1012.6,75.5,10.2,,,,,2009-04-09T07:11:42,2009-04-09T20:33:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-10,67.2,54.1,60.6,67.2,54.1,60.6,46.7,60.8,0.004,100,8.33,rain,0,0,35.4,16.8,176.9,1005.1,57.5,11.6,,,,,2009-04-10T07:09:40,2009-04-10T20:35:04,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-11,68.1,51.3,58.5,68.1,51.3,58.5,46.8,66.9,0.015,100,12.5,rain,0,0,28.8,13.3,188.2,1007.1,59.5,10.9,,,,,2009-04-11T07:07:39,2009-04-11T20:36:34,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-12,65.7,52.7,58.3,65.7,52.7,58.3,51.9,80.3,0.18,100,33.33,rain,0,0,24.2,9.1,348,1011.2,64.5,6.1,,,,,2009-04-12T07:05:38,2009-04-12T20:38:03,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-13,66.2,48.6,56.8,66.2,45.2,56.2,49.5,77.7,0,0,0,,0,0,16.2,8,331.6,1011,56.7,5,,,,,2009-04-13T07:03:39,2009-04-13T20:39:33,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-14,68.1,53,60.7,68.1,53,60.7,51.3,72.3,0,0,0,,0,0,13.9,6.2,35.5,1007.9,51.3,4.4,,,,,2009-04-14T07:01:39,2009-04-14T20:41:02,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-15,69.4,55.2,61.3,69.4,55.2,61.3,49.2,67.3,0.034,100,12.5,rain,0,0,31.6,15.5,143.2,1004.1,69,8.1,,,,,2009-04-15T06:59:41,2009-04-15T20:42:32,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-16,57.5,51,54.2,57.5,51,54.2,46,74.3,0.017,100,25,rain,0,0,24.2,6.1,215.9,1006.8,71,11.1,,,,,2009-04-16T06:57:43,2009-04-16T20:44:01,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-17,60.6,47.4,53.9,60.6,45.4,53.5,43.8,69.4,0,0,0,,0,0,22.9,11.1,278.6,1009.7,68.4,11.5,,,,,2009-04-17T06:55:46,2009-04-17T20:45:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-18,52.4,47.9,50.4,52.4,45.8,49.9,46.7,87.2,0.095,100,41.67,rain,0,0,17.4,8.2,294.5,1013.4,75.7,5.2,,,,,2009-04-18T06:53:50,2009-04-18T20:47:00,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-19,61.7,50,54.3,61.7,46.3,54.1,47.8,80.2,0.041,100,25,rain,0,0,21.6,9.7,34.8,1017.9,75.2,5.9,,,,,2009-04-19T06:51:55,2009-04-19T20:48:29,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-20,67.6,47.8,57.7,67.6,45.5,57.5,47.6,70.5,0,0,0,,0,0,28.9,12.8,355.7,1023.3,21.5,7.5,,,,,2009-04-20T06:50:00,2009-04-20T20:49:59,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-21,67.4,47.8,57.2,67.4,44.4,56.5,45.8,67.8,0,0,0,,0,0,31.1,12.1,345.4,1024.2,14.5,5.7,,,,,2009-04-21T06:48:06,2009-04-21T20:51:28,0.88,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-22,66.3,47.2,57,66.3,44.1,56.6,43.6,62.4,0,0,0,,0,0,21.4,8.8,348.5,1025,23.8,7.1,,,,,2009-04-22T06:46:14,2009-04-22T20:52:57,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-23,65.7,46.1,56.5,65.7,44.6,56.3,35.1,47.9,0,0,0,,0,0,17.8,7.4,48,1022.9,42.6,11.7,,,,,2009-04-23T06:44:22,2009-04-23T20:54:26,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-24,65.3,45.4,56.3,65.3,43.1,55.6,37.2,50.7,0,0,0,,0,0,28.7,11.6,108.4,1015.9,18.9,14.2,,,,,2009-04-24T06:42:31,2009-04-24T20:55:55,0.98,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-25,57.3,47.3,52,57.3,44.3,51.4,42.3,69.8,0.003,100,8.33,rain,0,0,23.3,10.8,169.5,1009.6,61.2,10.2,,,,,2009-04-25T06:40:42,2009-04-25T20:57:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-26,58.5,48.3,53,58.5,46.3,52.6,46.4,79.4,0.018,100,12.5,rain,0,0,12,5.7,179.4,1008.7,78.5,8.4,,,,,2009-04-26T06:38:53,2009-04-26T20:58:52,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-27,59.9,45.5,52.7,59.9,41.7,51.6,44.1,73.6,0.253,100,12.5,rain,0,0,33.4,16.7,205.3,1003.1,68.2,11.3,,,,,2009-04-27T06:37:06,2009-04-27T21:00:21,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
